"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X384.2351_3.81","-2189.28847419264","-4.97954198448966e-07","9.13921541187214e-06","-0.054485442787803","0.956548406333839",0.983845532604911
"X613.3397_3.52","-1946.41845565663","-1.01789566470784e-05","1.54421333388284e-05","-0.65916777324309","0.509788038865771",0.734380800695454
"X213.1007_3.9","-2397.14385041046","1.44932319078181e-05","1.79254169960899e-05","0.808529693394553","0.418785719613143",0.688267471180365
"X445.2323_7.5","-825.415276366359","-7.22128021694474e-05","7.60373824479189e-05","-0.949701315914037","0.342264040942773",0.622532784531571
"X348.274_4.84","-2276.04502038388","-8.79153435535201e-05","2.49645091860884e-05","-3.52161313880393","0.000428929592001691",0.0265437339920126
"X186.8283_0.3","-1902.84404986621","-2.40920826751833e-05","2.65586685819555e-05","-0.907126899107886","0.364339694888232",0.638833363444381
"X421.1464_4.69","-990.230991988912","5.6443761083752e-05","1.8946465184055e-05","2.97911829649648","0.00289079149799051",0.053367328411262
"X318.1957_3.6","-1940.2542362174","-1.14581448448364e-05","1.07909855613078e-05","-1.06182561173288","0.288314860422072",0.58152765429931
"X338.0442_4.8","-2354.09277773969","2.07239238860165e-06","1.91580191995095e-05","0.108173625207282","0.913857966202671",0.959551592332152
"X301.1931_2.38","-1095.80428497925","9.01582280422796e-05","0.000162097673545588","0.556196927878325","0.578076239152524",0.774650984518397
"X250.583_3.9","-2355.99571057885","6.27437125510602e-06","6.5520320519167e-06","0.957622185817992","0.338253307695384",0.619994561562726
"X141.0623_1.13","-2184.22501570596","9.09805691445202e-05","3.87195120725362e-05","2.34973439164418","0.0187868115911078",0.166866734144472
"X711.8103_2.35","-1482.19234356989","5.86610703265916e-05","3.49308599564835e-05","1.67934801489774","0.0930842383978168",0.352323842335737
"X547.3328_3.43","-2023.76774767835","-1.77029867356867e-05","1.1275748159293e-05","-1.57000550966515","0.116413829486295",0.395180578121638
"X436.1175_3.93","-2010.37706666909","5.40966322366185e-06","1.73816040497355e-05","0.311229228797453","0.755626364301291",0.869215732819987
"X487.3604_7.37","-1096.44295486523","0.000200413218957783","0.000106236770432745","1.8864769527671","0.0592307113005045",0.290614141656967
"X188.8255_0.3","-1850.92923869807","-2.38485334699502e-05","2.05253880124623e-05","-1.16190414794937","0.245274402058963",0.539974653333373
"X505.1378_3.9","-2359.52210263729","-9.57104149680601e-08","5.28925822133626e-06","-0.018095243408986","0.985562872541257",0.991831561229365
"X251.1851_3.4","-2119.84443816317","-6.56512325376371e-05","3.48452356883671e-05","-1.88408059927557","0.059554074034715",0.290614141656967
"X256.1753_0.59","-1281.65479377308","1.81015431214799e-06","1.65679272322807e-05","0.109256534433657","0.912999020644833",0.959551592332152
"X614.483_7.47","-2036.79015933433","9.29360163949615e-05","6.8371025904152e-05","1.35928948214477","0.174054875621048",0.460697695262704
"X447.7655_3.93","-1854.63158336636","1.29285528307695e-05","1.02386329208944e-05","1.26272256566458","0.20668890144703",0.4982913961637
"X389.1696_5.89","-2104.94366651126","0.000111702905327642","4.74616463206989e-05","2.35354046871581","0.0185955836017192",0.166866734144472
"X123.0441_4.8","-2420.02953620078","-1.91753728249006e-05","1.34410236843486e-05","-1.42663038732901","0.153686460518242",0.446832493033317
"X367.2029_2.6","-1912.38845901336","6.39494864771989e-05","7.0567734920121e-05","0.906214242948089","0.364822465725391",0.638833363444381
"X435.1622_4.97","-1226.81442270413","4.32306969451055e-05","2.17726697911429e-05","1.98554873425268","0.0470834536879093",0.274170572628826
"X280.1289_1","-1393.79133774423","0.00161478715791382","0.000424047231801038","3.80803607903629","0.000140074839696036",0.0176727756083165
"X204.0164_3.9","-2516.24173367187","6.71715782438922e-07","1.28642149582602e-05","0.0522158394133185","0.958356712123673",0.983845532604911
"X168.5595_4.73","-2156.91689988183","-7.90069966530505e-08","1.09243428308384e-05","-0.00723219674413926","0.994229592180419",0.995544710688594
"X470.3505_7.25","-1511.21037165035","1.30771882560219e-05","5.51825713309769e-05","0.236980407773804","0.812671989708976",0.907782899167684
"X249.1095_4.41","-2407.56575857104","-1.36372509754737e-05","9.96023873924576e-06","-1.36916908645368","0.170946426768162",0.456244593006229
"X752.3921_3.8","-1098.09612715551","3.5236818311692e-06","2.5655452994021e-05","0.137346311210735","0.89075706620373",0.943566677607286
"X221.0597_3.71","-1863.05881896566","4.96410653461352e-06","7.22193467082181e-06","0.687365195183722","0.491852624594655",0.734380800695454
"X410.2286_2.64","-1953.82129021605","-3.58607991566477e-05","8.04839579887908e-05","-0.445564557866825","0.655911816872152",0.816653364099045
"X423.2503_7.5","-769.882030236779","-3.53254775070626e-06","8.29149107040932e-05","-0.0426044932173083","0.966016813674851",0.984219014740057
"X658.5096_7.45","-2065.55164762903","9.94879358694998e-05","4.31245213733289e-05","2.30699223321769","0.0210552530933982",0.174777360265286
"X404.2487_2.73","-2341.40666352476","-3.99857125825383e-05","2.23762850297224e-05","-1.78696832514536","0.0739426081663225",0.313445119550616
"X175.0572_3.92","-1859.87080251551","1.05924097274583e-05","7.04893218665037e-06","1.50269706772307","0.132917179224996",0.426348748615771
"X196.1224_0.5","-529.770466424724","0.000119254142433017","0.000142062590224087","0.839447895782465","0.40121801629839",0.670468075801062
"X183.1017_1.92","-1897.82845868729","0.000169719726991969","8.94323341706551e-05","1.89774457488843","0.0577297375892008",0.290614141656967
"X251.1252_2.75","-2005.63232249718","0.000124714851876753","4.33850171493156e-05","2.87460649024361","0.00404531327476788",0.0665717858478106
"X297.242_5.63","-1852.25199244692","-9.49982381449571e-05","5.09862958823478e-05","-1.86321121197288","0.0624325560525599",0.296722562556628
"X377.161_4.8","-2302.62407011639","-3.35244451867914e-05","1.27615168046151e-05","-2.6269953407629","0.00861425135342486",0.10690144712365
"X262.7579_0.3","-1875.8869145643","-2.69474983897606e-05","2.0149431606499e-05","-1.33738255827866","0.181097794778975",0.469489830985219
"X266.0868_4.8","-2013.4760760427","-1.17057818466139e-05","9.82287327711739e-06","-1.19168613056251","0.233384338347459",0.535369527663717
"X702.5353_7.44","-2208.14033553005","7.86843309259512e-05","3.00613127298431e-05","2.61746157372023","0.00885864618046853",0.106960586926726
"X185.0809_2.6","-1573.20852516172","0.000229475244067236","8.6055802100018e-05","2.66658654579187","0.00766258744300987",0.100009977488939
"X247.1538_5.47","-2375.86432006519","6.54855889385659e-06","2.19727103219633e-05","0.29803145801776","0.765679153973024",0.873845802950864
"X530.1597_4.8","-2346.55862374506","-1.54798594044353e-05","9.2348299498282e-06","-1.67624736876971","0.0936897493339796",0.352851444009067
"X472.8281_7.26","-1715.27838995708","0.000118422464192249","4.14616234188882e-05","2.85619458253775","0.00428752282627086",0.069056484669937
"X409.2317_3.72","-1684.81812413504","3.93157017278306e-05","6.56168741733908e-05","0.599170597854752","0.549059127397248",0.758463064671016
"X245.1381_3.59","-1969.55655722298","0.000114597566604371","3.53225270216038e-05","3.24431959622487","0.00117731568066848",0.0356491188106416
"X308.2216_4.36","-2287.00713367786","-3.40570698095191e-05","8.60015727648712e-06","-3.96005197516926","7.49334525879868e-05",0.0141811559022765
"X711.5597_2.35","-1404.58540813093","4.96625030692613e-05","2.45759264180051e-05","2.02077847339569","0.043302702170291",0.262241164343282
"X360.2224_2.42","-2273.94203437521","-5.9847334163067e-05","2.36380652237702e-05","-2.53182033286232","0.0113472117370269",0.124490424419266
"X260.1965_0.57","-1521.37395886827","1.78371405418138e-05","5.09907606102079e-05","0.349811227139118","0.726480372715752",0.859290065852851
"X265.1432_3.01","-1260.58922895272","0.000223863146799714","9.71355578312447e-05","2.30464674108976","0.0211863659436559",0.174777360265286
"X183.1017_2.06","-1752.72662937322","0.000276039349386509","0.000129912396262976","2.12481146778121","0.033602347548329",0.235167699170141
"X344.2427_5.57","-818.346952683899","2.01347854273434e-06","2.7160075882865e-05","0.0741337598399211","0.940903952691263",0.975704509845597
"X492.3636_7.26","-700.220189184628","0.000193458897922306","9.02408611972967e-05","2.14380598052295","0.0320484359536675",0.228874207706852
"X656.4394_7.05","-1972.19045724363","0.000129756523374587","3.86528241553819e-05","3.35697393941963","0.000788005396207597",0.0313957939436395
"X189.0734_0.44","-1584.80170222087","1.32342509682292e-05","9.84149253883398e-06","1.34474023284655","0.178709137160154",0.469489830985219
"X502.8141_4.07","-1706.52633988096","8.92107270823081e-06","6.72188803712915e-06","1.32716770332296","0.18445321338521",0.476556595674416
"X246.1698_1.92","-2036.54779534068","6.57630919943003e-05","3.41668039469727e-05","1.92476569059153","0.0542586780759658",0.290614141656967
