"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X174.1237_0.48","-704.496913038153","-0.000478385789627355","0.000326925362923368","-1.46328747745243","0.143388732829825",0.408845574039368
"X142.9481_0.35","-1224.30711117556","-4.13388087895055e-05","0.000123060748378441","-0.33592196808668","0.736929710576829",0.87486842081362
"X176.103_0.3","-1399.65197817561","-5.40521846465099e-05","0.000156953297880435","-0.344383873269654","0.730557615254221",0.87486842081362
"X320.9665_0.3","-864.842490206875","0.000104405031174619","5.01878883488945e-05","2.08028340321513","0.0374995461773479",0.209997458593148
"X297.146_6.81","-624.084766532957","9.17363664946408e-05","0.000109625783725867","0.836813780269421","0.402697250270664",0.65268932678918
"X383.1156_0.29","-656.084050309228","6.81168122757142e-05","0.000108668128054928","0.626833400877978","0.530768446708693",0.746809874766
"X276.6519_6.82","-942.018291765657","2.07339405885474e-05","2.24499006182833e-05","0.923564916437162","0.355712887111068",0.637961539543806
"X118.0653_1.14","-726.547048261536","-1.71516157164754e-05","2.48649973013807e-05","-0.689789566778799","0.490326530688336",0.72510435794027
"X400.3417_6.6","-1315.27717359646","-7.60824017512391e-05","3.96649252174163e-05","-1.91812795143838","0.0550947890445277",0.226860896065702
"X304.6469_6.82","-765.135225781284","4.08030154102955e-05","2.87095259243533e-05","1.42123612621843","0.155248125525585",0.421455465482869
"X344.2274_2.68","-437.817485584569","7.39034891675322e-06","7.86551134050743e-05","0.0939589124828144","0.925141795379771",0.964524044119815
"X388.2537_2.91","-536.972531004463","-5.03466124895294e-05","4.8934970778605e-05","-1.02884729853648","0.303551436607319",0.588906191862839
"X432.28_3.08","-482.331460053821","-3.30824364870646e-05","4.93315335774379e-05","-0.670614393836625","0.502466210549702",0.728966523077288
"X476.3063_3.21","-469.865745968011","-1.57490612958999e-05","5.25637927413655e-05","-0.299618054073676","0.764468511351942",0.884509021398941
"X280.0917_0.27","-1117.63187044225","0.00126202898143238","0.00052512914272434","2.40327355454896","0.0162490271311457",0.133815517550612
"X203.0151_0.29","-893.982093222882","-8.76098997655952e-05","9.90413495365882e-05","-0.884579018516201","0.376383727003327",0.646445876445844
"X514.8752_0.25","-1214.26296166869","5.34108226874121e-05","0.000108592449108458","0.49184656139459","0.622827818018531",0.796220942708731
"X209.092_0.65","-1159.42192235842","-0.000817002304663351","0.000231120346960937","-3.53496485881202","0.000407829391332936",0.0142740286966528
"X191.0403_0.28","-1433.00231304625","0.00018367571522355","0.000165495622367731","1.10985240936116","0.267062630910618",0.54983482834539
"X287.1286_6.55","-1250.94632018374","7.82813169918666e-05","2.87298672500277e-05","2.72473646712695","0.00643528295452931",0.0818611444169472
"X131.0493_0.63","-1005.66620537908","-8.83292717671733e-05","3.73423763139756e-05","-2.36538968555452","0.018011108200502",0.141532628244033
"X332.3154_6.03","-304.352181446602","-0.000115920428737315","0.000242066370989096","-0.478878698695975","0.63202492564761",0.796220942708731
"X211.0965_3.9","-555.113637808984","0.000178149450147617","0.000210693449258679","0.845538628630514","0.397810174588946",0.65268932678918
"X180.0655_1.98","-741.663206343464","-0.00139719656695007","0.00124301978637661","-1.12403405180129","0.260998580423523",0.549470695628469
"X287.6322_6.55","-923.922917698382","-1.51500661407493e-06","1.95476980112489e-05","-0.0775030703463447","0.938223348839509",0.964524044119815
"X159.0277_0.42","-391.241550747631","0.000283006117912503","0.00039944338671256","0.708501197733322","0.478634068653212",0.724419130934591
"X168.0903_0.64","-655.524892976071","-3.8954173336633e-05","1.8999190506576e-05","-2.05030700245625","0.0403344816980826",0.213087827838927
"X91.0546_0.63","-676.937504372825","-3.52984077563245e-05","1.45569697460033e-05","-2.42484585543746","0.0153148878712336",0.129944503149861
"X189.1598_0.26","-1155.71509587474","0.000102844954385835","0.000297846294132871","0.345295397027689","0.729872306763424",0.87486842081362
"X424.3418_6.43","-484.782450730675","-7.74959034008606e-05","5.06808483400512e-05","-1.52909641292682","0.126240544486554",0.375535881805916
"X133.0992_0.47","-773.640086400761","-5.5706986667022e-05","2.53250283661744e-05","-2.19968111630736","0.027829527502849",0.169397123930385
"X217.1223_6.07","-387.982056330572","-9.16871449631387e-05","4.01861282348223e-05","-2.28156204617118","0.0225152096311587",0.150101397541058
"X550.3871_7.77","-900.732938564619","0.000504402087450692","0.000152623506031582","3.3048781315921","0.000950177060545376",0.020465352073285
"X118.0613_0.3","-371.111339699502","-0.000230174054086733","0.000275394481989631","-0.835797625369266","0.403268762623315",0.65268932678918
"X190.0863_4.18","-968.915507322008","-2.78871083409423e-05","4.08320146867546e-05","-0.682971647489843","0.494624758452113",0.72510435794027
"X353.2312_5.31","-422.235774024989","-2.15081185167459e-05","2.9012314542371e-05","-0.741344455139365","0.458484613688788",0.703362643232422
"X415.2111_6.15","-424.289519994218","-9.19408859541544e-05","7.55421057613276e-05","-1.2170813220992","0.223573276396635",0.504144536928093
"X616.1758_5.87","-484.466557655965","-0.0193313367507728","0.00484746630206901","-3.98792596918554","6.66534547200811e-05",0.00311049455360378
"X101.0601_3.25","-807.263612097784","0.000320110207530949","0.000402224056699727","0.795850477361978","0.426118948433999",0.674086472098982
"X401.3411_9","-576.904907097501","0.00810951819146398","0.00167094978286273","4.85323872365","1.21461332630458e-06",0.000162510841589203
"X137.0458_0.52","-688.301033388184","0.00131073576476788","0.000918738119780111","1.42666962058958","0.153675146207052",0.421455465482869
"X158.1176_0.39","-1196.66227978907","-8.32662427293826e-05","0.00048977529491667","-0.170009070677094","0.865003003130006",0.949807219123144
"X820.8678_3.17","-1115.64264936847","0.000322736975834515","0.000467410703566203","0.690478359550024","0.489893414228688",0.72510435794027
"X269.0877_0.51","-871.6686743041","0.000364807814265227","0.000327521623571828","1.11384344730211","0.265346354221346",0.54983482834539
"X139.0502_0.4","-804.030441962318","-0.00104774729605815","0.00116177128625914","-0.901853323842991","0.367134789081343",0.646445876445844
"X169.9858_0.28","-1194.39869578587","-0.000354724242506791","0.000393172479247964","-0.90221025435271","0.366945188608393",0.646445876445844
